Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
81,1,0,0.00017379179997556,0.0284977548086513,2.62639998064306e-05,8.17734412227374e-08,2.65675543026401e-09,2.35630235473914e-12,0.00138884976037185,1.36101953423746e-05,6.24844550676611e-13,7.13201416626025e-11,1.59843330493217e-09,2.49487936592027e-12
82,1,0,0.00017358858141954,0.0284977740522693,2.62640017471518e-05,1.04427773611908e-07,1.968795798049e-08,2.38970548444162e-11,0.00138884924436033,1.36141688773135e-05,9.43058957504215e-13,5.27896882022322e-10,2.04125964519214e-09,3.26181803295728e-12
83,1,0,0.000173775433670276,0.0284977526196516,2.62639995629753e-05,6.68182312997502e-08,5.19849210266677e-09,5.80453532771762e-12,0.00138884981907131,1.36105146276721e-05,5.37526952196361e-13,1.39380523028027e-10,1.3061023539759e-09,2.05370556478343e-12
84,1,0,0.000173876977693023,0.0284977543692043,2.62639998167281e-05,1.59605152310178e-07,3.16715328322798e-09,2.01396602385124e-12,0.00138884977214893,1.36085356791944e-05,1.20161366153989e-12,8.49915800507902e-11,3.1198172332424e-09,4.86050991945455e-12
85,1,0,0.000173816298570018,0.028497748129156,2.62639991148419e-05,1.04180038989356e-07,1.04114205823035e-08,1.20098013376103e-11,0.00138884993948472,1.36097176447461e-05,8.58612257384643e-13,2.79231320885642e-10,2.03641718344918e-09,3.21058366693813e-12
86,1,0,0.000171636300900191,0.0284977185581142,2.62639943870253e-05,1.9330256349886e-06,4.47516832204818e-08,8.2676374744183e-11,0.00138885073263487,1.36533952152963e-05,1.38137228778055e-11,1.2001562933907e-09,3.7785032482367e-08,5.84933745074127e-11
87,1,0,0.00017344161269497,0.0284977449221443,2.62639985141021e-05,2.39611332382981e-07,1.41410112991024e-08,2.12250796190365e-11,0.00138885002551231,1.36170548838626e-05,1.6358506144035e-12,3.79183121994389e-10,4.68370579021077e-09,7.21087834712681e-12
88,1,0,0.000173807107654649,0.0284977413833371,2.62639983914514e-05,9.57783877000247e-08,1.82425067577298e-08,2.21583001781645e-11,0.00138885012037912,1.3609896825216e-05,8.66588761642153e-13,4.89226983383223e-10,1.87218925902568e-09,2.99114272467883e-12
89,1,0,0.000173961684014237,0.0284977576720732,2.62640002619542e-05,2.36867726408242e-07,6.67361288729421e-10,3.9075258166084e-12,0.00138884968357361,1.36068885773047e-05,1.7355341619506e-12,1.80556608785826e-11,4.63007618763472e-09,7.18911099275184e-12
90,1,0,0.000173878359580688,0.0284977564129514,2.62640000733371e-05,1.6091266204297e-07,7.94751798115092e-10,1.06693351560099e-12,0.00138884971734451,1.36085087870674e-05,1.19011419713095e-12,2.14873953095717e-11,3.14537526547482e-09,4.88936114698859e-12
91,1,0,0.000173799974189675,0.028497760495013,2.62640004504355e-05,8.92823077332442e-08,3.94534878146474e-09,6.20831801595711e-12,0.00138884960788803,1.36100359240806e-05,6.21306386218915e-13,1.05795888907062e-10,1.74520987695139e-09,2.69276677301051e-12
92,1,0,0.000173930366585101,0.0284977506527188,2.62639994607858e-05,2.08313702952762e-07,7.48145075056545e-09,6.91781563861876e-12,0.00138884987180445,1.36074971484772e-05,1.59812163664717e-12,2.00656804045952e-10,4.07192792039252e-09,6.35923164403971e-12
93,1,0,0.000173894504637968,0.0284977521580777,2.6263999596137e-05,1.7559777925873e-07,5.7338734739456e-09,5.0979235360154e-12,0.00138884983144023,1.36081945941232e-05,1.34203665762907e-12,1.53805197267454e-10,3.43242663628254e-09,5.3577878125898e-12
94,1,0,0.000173943811746366,0.028497754941682,2.6263999922962e-05,2.20634236235471e-07,2.50308878912672e-09,4.38383854759944e-13,0.00138884975679214,1.36072358309572e-05,1.64439580050855e-12,6.71896905563856e-11,4.31275857614504e-09,6.7106346102846e-12
95,1,0,0.000173961506301096,0.0284977568262181,2.62640001732239e-05,2.36711104214763e-07,3.14613307195069e-10,2.64943405931926e-12,0.00138884970625568,1.36068920303257e-05,1.74312053262551e-12,8.81774667163344e-12,4.62701467233422e-09,7.18885113101563e-12
96,1,0,0.000173308637992797,0.028497737509158,2.62639976306722e-05,3.62148096971952e-07,2.27445056402193e-08,3.38414917974124e-11,0.00138885022430763,1.36196750826594e-05,2.46022617699087e-12,6.09905801650586e-10,7.0789436656116e-09,1.08926616039077e-11
97,1,0,0.000173508017205613,0.028497765526713,2.6264000783098e-05,1.7844317517423e-07,9.78671406261907e-09,1.02491158141584e-11,0.00138884947298412,1.3615749611237e-05,1.39903989821056e-12,2.62396424414601e-10,3.48804585989142e-09,5.46398889873248e-12
98,1,0,0.000173888201766188,0.028497766399201,2.62640011389812e-05,1.69894483561161e-07,1.08015460331081e-08,1.60351996706321e-11,0.00138884944955676,1.36083172411845e-05,1.15298571998155e-12,2.89623809432609e-10,3.32094385797231e-09,5.10903261535317e-12
99,1,0,0.000173806700599597,0.0284977558442531,2.62639999238101e-05,9.54059274242798e-08,1.45481659579671e-09,6.45932532152484e-13,0.00138884973260035,1.36099047618298e-05,7.14374254106116e-13,3.91310711485275e-11,1.86490883148611e-09,2.90323469402067e-12
100,1,0,0.00017388118552682,0.0284977607094581,2.62640005289746e-05,1.63470735147442e-07,4.19404973322104e-09,7.4814014943953e-12,0.00138884960213093,1.36084537821182e-05,1.16453276223046e-12,1.12469951627817e-10,3.19537819917921e-09,4.944308297431e-12
