Run,Success,Crashed,RMSE_X,RMSE_Y,RMSE_Z,RMSE_Vx,RMSE_Vy,RMSE_Vz,RMSE_Phi,RMSE_Theta,RMSE_Psi,RMSE_p,RMSE_q,RMSE_r
75,1,0,0.000173702435078645,0.0284977570975898,2.62639999863978e-05,1.5235394727354e-12,2.41507427016094e-15,2.14507486287128e-14,0.00138884969899864,1.36119402758928e-05,2.57037374305237e-16,2.53068984155342e-12,2.98089781010852e-14,3.88012068264602e-14
76,1,0,0.000173702433608055,0.0284977570976034,2.62640000361362e-05,3.81206044057607e-13,2.02082298578936e-14,3.27418295487921e-14,0.00138884969899954,1.36119403046404e-05,2.56661815062717e-16,2.52665651400018e-12,7.55424931286086e-15,3.87371702856449e-14
77,1,0,0.000173702438209001,0.0284977570975876,2.62640000361362e-05,5.57758445922298e-12,5.82665208762064e-15,3.27183217502181e-14,0.00138884969899871,1.36119402147036e-05,2.59840894662281e-16,2.52687420749743e-12,1.09036220243886e-13,3.87438442329026e-14
78,1,0,0.000173702436098751,0.0284977570976111,2.62640000361362e-05,2.8452571582312e-12,3.27521861504777e-14,3.27134755813876e-14,0.00138884969899808,1.36119402559518e-05,2.57190445218056e-16,2.52618991622057e-12,5.5627062609993e-14,3.87318028045459e-14
79,1,0,0.000173702434903838,0.0284977570975965,2.62640000361362e-05,1.29710157573865e-12,8.88011166043629e-15,3.27343760862105e-14,0.00138884969899846,1.36119402793107e-05,2.568451253236e-16,2.52977615418798e-12,2.53799042323374e-14,3.87859573156804e-14
80,1,0,0.000173702433449045,0.0284977570975834,2.62639999757393e-05,5.86990538541459e-13,1.27215528876569e-14,3.30394444790025e-14,0.00138884969899881,1.36119403077464e-05,2.56673283492249e-16,2.53058047343551e-12,1.15498248976125e-14,3.87982587008702e-14
81,1,0,0.000173702432218199,0.028497757097454,2.62639999757393e-05,2.18096356481204e-12,2.25305556408427e-13,3.29296408446768e-14,0.00138884969900229,1.36119403318055e-05,2.56882010342539e-16,2.52979351670883e-12,4.26539420506436e-14,3.87858559420271e-14
82,1,0,0.00017370241771173,0.0284977570975918,2.62639999757393e-05,2.09697576066369e-11,1.4702623486492e-15,3.29371078384897e-14,0.0013888496989986,1.36119406153669e-05,2.98333681430078e-16,2.52659089471362e-12,4.09899036505404e-13,3.87348519437481e-14
83,1,0,0.000173702429839469,0.0284977570976043,2.62640000361362e-05,5.26198669158667e-12,2.15293448338414e-14,3.27599959791739e-14,0.00138884969899826,1.36119403783034e-05,2.59116408161347e-16,2.52787221563036e-12,1.02870571011496e-13,3.87542167108146e-14
84,1,0,0.000173702432747844,0.0284977570975866,2.62639999757393e-05,1.49540245869402e-12,7.47898643575434e-15,3.30481689457829e-14,0.00138884969899873,1.36119403214527e-05,2.56400633087625e-16,2.52626312443559e-12,2.9259046855138e-14,3.87317476031341e-14
